Statement,Label
It costs more money to put a person on death row than it does to lock them up for the rest of their lives because of attorney fees.,TRUE
Says Gov. Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.,FALSE
Sherrod Browns approval rating has plummeted to 38 percent among Ohio voters in a poll by a Democratic pollster.,TRUE
Oil companies are able to sell oil that costs no more to produce today than it did one year ago.,TRUE
"Currently, we're at 36 percent of our children born out of wedlock.",TRUE
"Barack Obama supports plans to raise ""income taxes ... payroll taxes.""",TRUE
Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker.,FALSE
"60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage.",TRUE
Over 20 percent of the electorate is Hispanic in Florida.,TRUE
"As a state senator in Illinois, Obama made sure women got equal pay for equal work.",TRUE
"Says MittRomneys tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",TRUE
TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.,FALSE
Says Mike Enzi is getting about 84 percent of his campaign funds from Washington-based PACs. Thats more than any senator of either party.,TRUE
An average of nine children a day in the U.S. die of gunshot wounds.,FALSE
"Austin is number one in Texas in startups, venture capital and patents.",TRUE
"In some communities, for $10,000 worth of (PIP) coverage its $1,500 a year.",TRUE
SaysGary Johnson and the Libertarian Party want to get rid of the public school system.,TRUE
Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state.,TRUE
(Stimulus money) went to critically important projects like studying ants in Africa.,TRUE
There used to be 16 workers for every one person on Social Security. ... Now its three.,TRUE
There are more than twice as many (crisis pregnancy centers) as there are legitimate abortion providers in the United States.,TRUE
"Washington politicians are paid over $200,000 an hour for speeches.",FALSE
"Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace.",TRUE
Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,FALSE
"Wisconsins economy has tanked under Gov. Scott Walker andso far in 2015 over 6,685 people have been laid off, already more than in all of 2014.",FALSE
"In Virginias Medicaid program, approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.",FALSE
"Says 3,000 Americans died of gunfire between the time of the Ebola scare in Dallas and the midterm elections.",TRUE
"Last year, I stopped an Obamacare bailout and saved taxpayers $2.5 billion.",FALSE
"Holding up a BlackBerry, McCain campaign adviser says, ""youre looking at the miracle John McCain helped create.""",FALSE
Obama held one of the first meetings of his political career in Bill Ayers's home. And they've worked together on various projects in Chicago.,TRUE
"Says most illegal immigrants draw welfare benefits, theyre sending their kids to school, theyre using the public services.",TRUE
Says TriMet now spends $1.63 in benefits for every $1.00 spent on wages.,TRUE
"When Colorado eased its medical marijuana laws, fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased.",TRUE
A lot of student loans are already refinanced by the federal government.,FALSE
"Were making more than ever off oil and gas right now, but its no secret that oil production in Texas peaked in the 1970s.",TRUE
"Says that several times in the last 15 years, Austin City Council candidates have won seats after trailing by more than 4,000 votes in the election prompting the runoff.",TRUE
Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,FALSE
Says $6 billion projected to accumulate in the states rainy day fund is already used.,FALSE
Says Julie Parrish is one of Sarah Palins mama grizzlies.,FALSE
"Almost every poll has shown that Sanders vs. Trump does a lot better than Clinton vs. Trump and, thats true nationally.",TRUE
Greenlight Pinellas wont take existing lanes from other vehicles.,FALSE
"There are 30,000 people that have been killed with seat belts.",FALSE
"Regarding sexual assault against women, Its actually safer not to be in college than it is to be in college.",FALSE
"Perdue mismanaged Pillowtex, and nearly 8,000 people got laid off.",FALSE
"Seven times Obama could have stopped Chinas cheating. Seven times, he refused.",TRUE
Im the only governor in America ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.,TRUE
Austin ISD has the highest graduation rate of every major city in Texas.,FALSE
"We now know these firms areunwilling to put up any private money, for Californias high-speed rail project.",FALSE
The economy we preside over today is better than the one we inherited.,FALSE
"Says Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.",TRUE
Says Marco Rubio opposes abortioneven in the case of rape and incest.,TRUE
Says Donald Trump has bankrupt four separate businesses.,TRUE
We must deal with the here and now and assure affordable fuel for America by increasing domestic production.,FALSE
"For the past year, I was censored and muzzled.",FALSE
"For educational testing, Florida has chosen a company that has a significant history of promoting identification of the GLBT lifestyle for children as young as seven years old.",TRUE
"When Charlie Crist was elected governor, Florida ranked 31st in K-12 education. ""Last year ... we went from 31st to 14. And this year, the top 10 in America.""",TRUE
"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.",TRUE
"Middle-class families throughout America (would) have to pay $6,000 per year to pay for tax cuts for the wealthy.",FALSE
Says Williamson County District Attorney John Bradley reduces 36 percent of felonies to misdemeanors and hands them off to her.,FALSE
Says Rep.Mike Coffman istheone who said he would support Trump.,FALSE
"According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit.",TRUE
Today New Mexico (has) the sixth-fastest growing economy.,TRUE
